gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_aspiration_Accountant,career_aspiration_Artist,career_aspiration_Banker,career_aspiration_Business Owner,career_aspiration_Construction Engineer,career_aspiration_Designer,career_aspiration_Doctor,career_aspiration_Game Developer,career_aspiration_Government Officer,career_aspiration_Lawyer,career_aspiration_Real Estate Developer,career_aspiration_Scientist,career_aspiration_Software Engineer,career_aspiration_Stock Investor,career_aspiration_Teacher,career_aspiration_Unknown,career_aspiration_Writer,average_score,science_avg,humanities_avg,engagement_score,performance_consistency
1,0,3,0,9,82,84,93,89,88,76,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.14285714285714,88.0,86.0,7.5,92.73298384414045
0,0,5,0,26,77,86,62,85,72,98,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.42857142857143,74.0,91.33333333333331,23.5,87.97423401113062
1,0,3,0,31,95,98,76,61,87,72,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.14285714285714,79.75,90.0,29.5,85.17402536729799
0,0,4,0,27,80,76,71,62,92,99,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.57142857142857,76.25,84.0,25.0,87.52526362526856
0,1,7,0,28,89,79,97,61,64,79,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.28571428571429,77.75,76.66666666666667,24.5,87.0808374147253
1,0,3,1,5,69,87,91,82,86,77,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.71428571428571,82.0,81.33333333333333,8.5,92.70355598677718
1,0,2,0,4,76,72,58,66,66,62,60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.71428571428571,66.5,64.66666666666667,3.0,93.5266112502985
0,0,1,0,33,85,97,95,97,98,84,94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.85714285714286,93.75,91.66666666666669,32.5,94.12835708883873
0,0,3,0,16,79,100,72,89,68,99,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.28571428571429,77.0,91.66666666666669,14.5,87.14550291772971
1,0,1,0,15,85,76,63,62,74,82,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.85714285714286,71.0,84.66666666666667,14.5,87.8835019989469
0,0,7,0,10,78,69,87,93,83,94,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71428571428571,85.25,79.33333333333333,6.5,90.67772764264195
1,0,0,1,18,62,91,86,88,80,62,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.71428571428571,79.0,76.0,23.0,88.04572202495015
0,0,1,0,12,93,86,61,71,98,79,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.14285714285714,80.75,84.0,11.5,87.1621838379916
1,0,3,0,25,94,76,100,60,80,94,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.71428571428571,83.5,77.0,23.5,83.8474533925835
1,0,3,0,23,95,83,94,83,75,99,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.28571428571429,86.75,85.66666666666667,21.5,90.22393593661393
1,0,6,0,8,81,67,93,65,87,84,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.42857142857143,81.5,76.66666666666667,5.0,89.77165469789723
0,0,4,0,32,87,100,60,99,45,73,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57142857142857,72.75,86.33333333333333,30.0,79.56427031840929
1,1,10,0,0,55,86,54,78,55,60,88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,60.5,78.0,-5.0,84.60519568165935
0,0,8,0,0,77,71,68,53,70,72,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.57142857142857,67.0,70.66666666666667,-4.0,92.54218211411356
0,0,1,0,6,82,79,60,80,65,64,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.57142857142857,71.75,71.33333333333333,5.5,91.15207853302742
0,0,6,0,5,81,97,88,81,63,88,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.71428571428571,78.25,84.0,2.0,87.93470147193081
0,0,0,0,16,99,70,86,61,70,90,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.42857142857143,79.0,75.33333333333333,16.0,85.81248033355673
0,0,5,1,4,87,77,64,84,84,94,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.42857142857143,79.75,83.66666666666667,6.5,90.6217069275704
1,1,8,0,2,94,62,100,87,91,89,93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,93.0,81.33333333333333,-2.0,87.80710589455208
0,0,2,0,35,98,92,91,89,95,92,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.42857142857144,93.25,91.33333333333331,34.0,96.89854104991737
1,0,2,1,34,97,89,76,61,91,91,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.14285714285714,81.25,83.33333333333333,38.0,86.72811779954112
1,0,1,0,7,83,81,70,90,73,89,87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85714285714286,79.0,85.66666666666667,6.5,92.20195384666621
0,0,0,0,14,92,92,92,66,90,68,66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85714285714286,85.0,75.33333333333333,14.0,86.69049748702615
1,0,1,0,24,100,74,80,84,85,82,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71428571428571,87.25,76.66666666666667,23.5,91.19253563325809
1,0,4,0,25,86,69,79,85,63,82,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.28571428571429,78.25,76.0,23.0,91.50070030896103
0,0,8,0,3,48,80,73,67,84,99,83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28571428571429,68.0,87.33333333333333,-1.0,84.02382726564039
1,1,7,1,0,69,56,71,84,52,71,88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.14285714285714,69.0,71.66666666666667,1.5,86.81631600008845
1,0,2,0,33,73,84,97,64,87,82,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.57142857142857,80.25,78.66666666666667,32.0,88.73268528209223
0,0,3,0,12,82,81,78,95,60,88,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.42857142857143,78.75,80.33333333333333,10.5,88.74748705314907
1,0,3,1,1,90,96,89,88,94,73,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.71428571428571,90.25,82.0,4.5,91.44207412756484
0,0,5,1,19,85,66,61,85,75,94,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.42857142857143,76.5,78.66666666666667,21.5,88.46950213770538
0,0,2,0,2,82,73,64,95,87,73,99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85714285714286,82.0,81.66666666666667,1.0,87.29267178057518
0,0,4,0,3,80,61,96,89,96,61,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42857142857143,90.25,67.33333333333333,1.0,85.20296039903991
1,0,10,1,1,41,53,98,67,61,83,97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,66.75,77.66666666666667,1.0,78.06177504250368
0,0,1,0,48,99,93,88,92,99,94,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.28571428571428,94.5,94.0,47.5,96.09639970820587
0,0,2,0,32,95,95,92,61,63,81,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.85714285714286,77.75,92.0,31.0,83.97472234844201
1,0,6,0,1,76,69,100,88,65,96,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.57142857142857,82.25,78.33333333333333,-2.0,85.9779085861257
1,0,1,0,22,91,92,81,98,88,76,99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.28571428571429,89.5,89.0,21.5,91.55973369862684
0,0,5,0,16,98,75,69,65,67,79,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,74.75,75.33333333333333,13.5,88.78988551946651
0,1,6,0,15,90,71,93,73,80,78,69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14285714285714,84.0,72.66666666666667,12.0,90.70074247715493
0,0,3,1,26,85,68,73,94,88,86,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.57142857142857,85.0,77.0,29.5,90.81927484968021
0,0,5,0,46,100,97,94,87,89,91,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,92.5,96.0,43.5,94.77187095288062
0,1,4,0,31,77,81,80,95,80,74,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,83.0,78.33333333333333,29.0,93.3667504192892
1,0,10,0,4,92,98,60,74,63,89,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.42857142857143,72.25,89.0,-1.0,85.4414155580846
1,0,9,0,5,53,87,60,94,93,65,88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.14285714285714,75.0,80.0,0.5,82.80088595858717
0,0,6,0,21,79,74,78,97,87,85,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71428571428571,85.25,79.33333333333333,18.0,92.32505622790877
1,0,2,0,26,85,89,72,80,99,94,90,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,84.0,91.0,25.0,91.01853760979502
1,0,1,0,3,99,85,60,81,75,78,78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.42857142857143,78.75,80.33333333333333,2.5,88.3258527383918
1,0,1,1,11,99,91,73,77,81,75,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.71428571428571,82.5,85.33333333333333,15.5,90.25809249146955
0,0,6,0,5,65,68,74,50,98,60,83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.14285714285714,71.75,70.33333333333333,2.0,84.2474491861522
1,0,8,1,19,94,83,72,63,65,63,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.42857142857143,73.5,73.33333333333333,20.0,88.41182869104387
1,1,7,0,3,73,52,89,85,74,66,79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,80.25,65.66666666666667,-0.5,87.61721625266219
0,1,5,0,15,85,76,61,93,98,87,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,84.25,76.66666666666667,12.5,86.42305876372247
0,0,4,0,32,87,82,74,77,100,93,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.57142857142857,84.5,80.0,30.0,88.12766320590673
0,1,5,0,4,77,58,90,72,75,88,90,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57142857142857,78.5,78.66666666666667,1.5,88.22634094178672
0,0,1,0,31,85,60,92,92,85,62,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,88.5,68.66666666666667,30.5,86.59602049141127
0,0,2,0,19,91,69,90,76,79,80,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,84.0,77.0,18.0,92.29718666113911
1,0,1,0,16,86,96,83,78,71,78,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,79.5,83.0,15.5,91.75378874876468
0,0,1,0,29,78,80,72,65,90,99,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71428571428571,76.25,91.33333333333331,28.5,87.56732415883738
0,0,3,0,26,71,92,92,96,81,81,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42857142857143,85.0,86.0,24.5,91.38108392628665
0,1,4,0,27,72,85,92,83,84,96,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71428571428571,82.75,87.33333333333333,25.0,92.26018334165713
0,0,3,0,35,88,92,88,100,89,94,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.14285714285714,91.25,91.0,33.5,95.36575891043739
1,0,5,0,26,68,100,94,69,93,64,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,81.0,85.66666666666667,23.5,84.76845378827218
1,1,2,0,28,81,75,94,93,87,77,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,88.75,73.0,27.0,90.083683479571
0,1,1,0,32,92,69,92,91,82,89,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.42857142857143,89.25,75.66666666666667,31.5,89.56197427899409
0,0,0,0,33,84,64,82,81,85,84,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28571428571429,83.0,79.0,33.0,91.96436507975702
1,0,2,1,18,89,60,82,90,96,67,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.85714285714286,89.25,65.0,22.0,86.18661794456102
0,0,1,0,18,94,66,84,92,71,81,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.85714285714286,85.25,82.0,17.5,87.81491934880239
1,0,1,1,9,64,89,91,99,60,98,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.85714285714286,78.5,93.33333333333331,13.5,83.94355195538179
0,1,5,0,25,81,88,85,90,93,62,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,87.25,82.0,22.5,88.71579274679283
1,0,1,1,18,80,93,89,79,89,93,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,84.25,95.33333333333331,22.5,92.53899023813354
1,0,4,0,3,75,65,66,79,91,82,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.71428571428571,77.75,73.0,1.0,90.80372746318224
1,0,4,1,34,87,90,98,90,83,94,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.42857142857143,89.5,89.33333333333333,37.0,94.65032266215545
1,0,7,0,4,58,50,73,54,94,51,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.85714285714286,69.75,58.333333333333336,0.5,83.78859895599632
0,0,3,0,14,60,90,87,91,78,77,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.71428571428571,79.0,83.0,12.5,89.32738261227539
0,1,5,0,8,91,70,88,68,88,63,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57142857142857,83.75,67.0,5.5,88.14170975144192
1,0,3,0,35,95,97,89,97,99,85,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.42857142857144,95.0,91.33333333333331,33.5,94.97150974091484
0,0,3,0,2,70,100,92,73,67,68,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,75.5,81.33333333333333,0.5,87.12884361579478
1,0,2,0,27,76,100,94,81,60,85,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28571428571429,77.75,86.0,26.0,86.6120167598665
0,0,5,0,20,79,65,78,65,57,99,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42857142857143,69.75,85.33333333333333,17.5,84.72630646223008
0,0,4,0,21,92,96,92,63,73,60,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.57142857142857,80.0,79.0,19.0,85.38428764585703
1,0,5,0,6,89,73,71,97,78,99,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,83.75,77.33333333333333,3.5,85.52012891401769
1,0,3,0,18,85,95,77,71,75,95,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.57142857142857,77.0,94.66666666666669,16.5,89.67435001469411
1,0,2,0,7,92,66,88,91,61,84,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.71428571428571,83.0,73.0,6.0,87.01649397999799
1,0,2,0,24,87,63,79,81,95,75,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.71428571428571,85.5,67.33333333333333,23.0,88.38514907952919
0,0,5,0,21,77,77,97,66,87,73,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85714285714286,81.75,75.0,18.5,89.86049686574712
0,0,10,0,2,73,56,59,62,58,83,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.28571428571429,63.0,73.0,-3.0,88.80901723537673
1,1,0,0,34,91,85,81,93,100,87,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.71428571428571,91.25,83.0,34.0,92.2817470518628
1,0,7,1,0,76,96,89,83,78,54,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.71428571428571,81.5,70.33333333333333,1.5,85.12592539893338
0,0,4,0,17,86,70,94,96,74,67,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.14285714285714,87.5,65.66666666666667,15.0,86.04258176418276
1,0,5,0,10,81,77,88,92,65,92,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.14285714285714,81.5,85.33333333333333,7.5,90.2801136592967
1,0,4,1,35,98,88,88,89,90,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.42857142857144,91.25,89.33333333333333,38.0,96.5427784345835
0,0,3,0,27,88,67,96,70,66,76,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.28571428571429,80.0,71.33333333333333,25.5,88.55863810970206
0,0,2,1,30,85,83,94,100,89,68,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.85714285714286,92.0,80.0,34.0,89.9430194818297
0,0,2,0,35,90,89,96,94,100,88,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.71428571428572,95.0,87.33333333333333,34.0,94.81301996294935
1,1,5,0,5,97,83,93,67,85,63,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14285714285714,85.5,70.66666666666667,2.5,86.21077024838381
1,0,6,1,10,78,84,71,93,78,78,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28571428571429,80.0,83.0,12.0,92.74938426260027
1,1,8,0,1,53,98,90,81,61,65,93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.28571428571429,71.25,85.33333333333333,-3.0,82.40535795841733
0,1,10,0,0,77,53,92,98,56,53,93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.57142857142857,80.75,66.33333333333333,-5.0,79.69518002331185
0,1,3,0,30,97,88,94,75,66,91,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.14285714285714,83.0,81.0,28.5,86.36880328769612
0,0,4,0,3,88,100,58,59,96,64,87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85714285714286,75.25,83.66666666666667,1.0,82.01455615014768
0,0,3,1,18,98,67,80,68,80,88,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85714285714286,81.5,80.0,21.5,89.03903028273241
1,1,8,1,0,92,78,78,85,94,94,73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.85714285714286,87.25,81.66666666666667,1.0,91.31229659367963
0,1,5,0,15,92,92,74,96,95,77,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,89.25,81.66666666666667,12.5,90.18504542377636
1,1,3,0,43,86,99,87,88,99,89,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.57142857142856,90.0,91.33333333333331,41.5,94.1445995623088
0,0,5,0,16,91,69,97,76,97,81,86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.28571428571429,90.25,78.66666666666667,13.5,89.3743347547195
1,0,3,0,23,92,75,100,78,32,84,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.71428571428571,75.5,76.0,21.5,78.07045914970489
